Teacher6 Simple_depth2 non-recursive independent uniform_prior "[(('BE',), [0.036548019806344798, 10]), (('ABCDE',), [0.023561231231495255, 31]), (('ACDE',), [0.066892100282549785, 2]), (('ABCD',), [0.066892100282549799, 1])]"
Teacher6 Simple_depth3 non-recursive independent uniform_prior "[(('BE',), [0.27793290813391275, 3]), (('ABCDE',), [0.027221659772903938, 31]), (('ACDE',), [0.091053374399525891, 1]), (('ABCD',), [0.091053374399525891, 1])]"
Teacher6 Simple_depth4 non-recursive independent uniform_prior "[(('BE',), [0.034106656744362744, 3]), (('ABCDE',), [0.028115211362523349, 31]), (('ACDE',), [0.082168193343574614, 1]), (('ABCD',), [0.082168193343574614, 1])]"
Teacher6 Simple_depth5 non-recursive independent uniform_prior "[(('BE',), [0.034015786487891976, 10]), (('ABCDE',), [0.02825865322218013, 31]), (('ACDE',), [0.080605019580300391, 1]), (('ABCD',), [0.080605019580300391, 1])]"
Teacher6 Complex_depth2 non-recursive dependent uniform_prior "[(('BE',), [0.033965076993422542, 3]), (('ABCDE',), [0.027335887524398216, 31]), (('ACDE',), [0.053518649888382827, 2]), (('ABCD',), [0.5291256890199123, 1])]"
Teacher6 unorderedAnd non-recursive dependent uniform_prior "[(('BE',), [0.15472878930224801, 1]), (('ABCDE',), [0.016656379250773824, 31]), (('ACDE',), [0.12229004113469866, 1]), (('ABCD',), [0.19402111617351148, 1])]"
Teacher6 Simple_depth2 non-recursive dependent uniform_prior "[(('BE',), [0.036548019806344798, 10]), (('ABCDE',), [0.013917106048169377, 31]), (('ACDE',), [0.1956606529642706, 1]), (('ABCD',), [0.26349214217399386, 1])]"
Teacher6 Simple_depth3 non-recursive dependent uniform_prior "[(('BE',), [0.27793290813391275, 3]), (('ABCDE',), [0.014488055261555889, 31]), (('ACDE',), [0.086774273745636649, 2]), (('ABCD',), [0.30375839401591515, 1])]"
Teacher6 Simple_depth4 non-recursive dependent uniform_prior "[(('BE',), [0.034106656744362744, 3]), (('ABCDE',), [0.015002387026077235, 31]), (('ACDE',), [0.15767306480832186, 1]), (('ABCD',), [0.26902297756655041, 1])]"
Teacher6 Simple_depth5 non-recursive dependent uniform_prior "[(('BE',), [0.034015786487891976, 10]), (('ABCDE',), [0.015114562594546511, 31]), (('ACDE',), [0.15432942577012437, 1]), (('ABCD',), [0.25222153413553389, 1])]"
Teacher6 Complex_depth2 non-recursive independent simplicity_prior "[(('BE',), [0.17055907959959041, 3]), (('ABCDE',), [0.028724778737138627, 31]), (('ACDE',), [0.048594423798405381, 1]), (('ABCD',), [0.04859442379840536, 2])]"
Teacher6 unorderedAnd non-recursive independent simplicity_prior "[(('BE',), [0.040748750514006463, 1]), (('ABCDE',), [0.031263932272260535, 31]), (('ACDE',), [0.031422351909899469, 8]), (('ABCD',), [0.031328307086762333, 9])]"
Teacher6 Simple_depth2 non-recursive independent simplicity_prior "[(('BE',), [0.035682844272099876, 10]), (('ABCDE',), [0.025672021158626202, 31]), (('ACDE',), [0.11229817429374306, 1]), (('ABCD',), [0.11229817429374306, 1])]"
Teacher6 Simple_depth3 non-recursive independent simplicity_prior "[(('BE',), [0.03473326491450434, 10]), (('ABCDE',), [0.027449534401806377, 31]), (('ACDE',), [0.092152234399881433, 1]), (('ABCD',), [0.092152234399881433, 1])]"
Teacher6 Simple_depth4 non-recursive independent simplicity_prior "[(('BE',), [0.24085414239794328, 4]), (('ABCDE',), [0.027916072863661864, 31]), (('ACDE',), [0.086761772732035516, 1]), (('ABCD',), [0.086761772732035516, 1])]"
Teacher6 Simple_depth5 non-recursive independent simplicity_prior "[(('BE',), [0.034366212543583741, 10]), (('ABCDE',), [0.027985206136014466, 31]), (('ACDE',), [0.085847501186528757, 1]), (('ABCD',), [0.085847501186528757, 1])]"
Teacher6 Complex_depth2 non-recursive dependent simplicity_prior "[(('BE',), [0.17055907959959041, 3]), (('ABCDE',), [0.025511461887072238, 31]), (('ACDE',), [0.059270111864829889, 2]), (('ABCD',), [0.51045988914715246, 1])]"
Teacher6 unorderedAnd non-recursive dependent simplicity_prior "[(('BE',), [0.040748750514006463, 1]), (('ABCDE',), [0.011917164114831626, 31]), (('ACDE',), [0.013048904472651293, 8]), (('ABCD',), [0.0085560949817566189, 8])]"
Teacher6 Simple_depth2 non-recursive dependent simplicity_prior "[(('BE',), [0.035682844272099876, 10]), (('ABCDE',), [0.019682618957268225, 31]), (('ACDE',), [0.12387045015578994, 1]), (('ABCD',), [0.22673072977251671, 1])]"
Teacher6 Simple_depth3 non-recursive dependent simplicity_prior "[(('BE',), [0.03473326491450434, 10]), (('ABCDE',), [0.019311175575718906, 31]), (('ACDE',), [0.1228078283696666, 1]), (('ABCD',), [0.25402584760132141, 1])]"
Teacher6 Simple_depth4 non-recursive dependent simplicity_prior "[(('BE',), [0.24085414239794328, 4]), (('ABCDE',), [0.019209851580112059, 31]), (('ACDE',), [0.12035110950832821, 1]), (('ABCD',), [0.24597100512068565, 1])]"
Teacher6 Simple_depth5 non-recursive dependent simplicity_prior "[(('BE',), [0.034366212543583741, 10]), (('ABCDE',), [0.019196799615227713, 31]), (('ACDE',), [0.11982566201650707, 1]), (('ABCD',), [0.24108520339039219, 1])]"
Teacher6 Complex_depth2 recursive independent uniform_prior "[(('BE',), [0.033965076993422542, 3]), (('ABCDE',), [0.029718543333718563, 31]), (('ACDE',), [0.044505703944992203, 2]), (('ABCD',), [0.044505703944992252, 1])]"
Teacher6 unorderedAnd recursive independent uniform_prior "[(('BE',), [0.1547287893022479, 1]), (('ABCDE',), [0.02285021131919, 31]), (('ACDE',), [0.060047636330867217, 8]), (('ABCD',), [0.060047636330867217, 8])]"
Teacher6 Simple_depth2 recursive independent uniform_prior "[(('BE',), [0.036548019806344791, 10]), (('ABCDE',), [0.023561231231495249, 31]), (('ACDE',), [0.066892100282549841, 1]), (('ABCD',), [0.066892100282549799, 2])]"
Teacher6 Simple_depth3 recursive independent uniform_prior "[(('BE',), [0.034741613516739087, 3]), (('ABCDE',), [0.027221659772903938, 31]), (('ACDE',), [0.091053374399525933, 1]), (('ABCD',), [0.091053374399525933, 1])]"
Teacher6 Simple_depth4 recursive independent uniform_prior "[(('BE',), [0.03410665674436273, 7]), (('ABCDE',), [0.028115211362523346, 31]), (('ACDE',), [0.082168193343574711, 1]), (('ABCD',), [0.082168193343574711, 1])]"
Teacher6 Simple_depth5 recursive independent uniform_prior "[(('BE',), [0.034015786487891983, 10]), (('ABCDE',), [0.028258653222180144, 31]), (('ACDE',), [0.080605019580300294, 1]), (('ABCD',), [0.080605019580300294, 1])]"
Teacher6 Complex_depth2 recursive dependent uniform_prior "[(('BE',), [0.033965076993422542, 3]), (('ABCDE',), [0.027036162307793047, 31]), (('ACDE',), [0.054042956789449044, 2]), (('ABCD',), [0.75433914417461967, 1])]"
Teacher6 unorderedAnd recursive dependent uniform_prior "[(('BE',), [0.1547287893022479, 1]), (('ABCDE',), [0.011724595656679658, 31]), (('ACDE',), [0.052033197621037162, 1]), (('ABCD',), [0.1210544233243601, 1])]"
Teacher6 Simple_depth2 recursive dependent uniform_prior "[(('BE',), [0.036548019806344791, 10]), (('ABCDE',), [0.012644883206048837, 31]), (('ACDE',), [0.097188604003085696, 2]), (('ABCD',), [0.1277074686475749, 1])]"
Teacher6 Simple_depth3 recursive dependent uniform_prior "[(('BE',), [0.034741613516739087, 3]), (('ABCDE',), [0.012071550933361656, 31]), (('ACDE',), [0.18656451687771036, 1]), (('ABCD',), [0.12962457496638544, 1])]"
Teacher6 Simple_depth4 recursive dependent uniform_prior "[(('BE',), [0.03410665674436273, 7]), (('ABCDE',), [0.012139247818681609, 31]), (('ACDE',), [0.087527803423701742, 1]), (('ABCD',), [0.12991888733478041, 1])]"
Teacher6 Simple_depth5 recursive dependent uniform_prior "[(('BE',), [0.034015786487891983, 10]), (('ABCDE',), [0.012168876714066192, 31]), (('ACDE',), [0.17277777959755361, 1]), (('ABCD',), [0.12991717771014433, 1])]"
Teacher6 Complex_depth2 recursive independent simplicity_prior "[(('BE',), [0.034107991855799019, 10]), (('ABCDE',), [0.028258382244874383, 31]), (('ACDE',), [0.049034015493296591, 2]), (('ABCD',), [0.049034015493296626, 1])]"
Teacher6 unorderedAnd recursive independent simplicity_prior "[(('BE',), [0.032366182278211045, 1]), (('ABCDE',), [0.032241259401545236, 31]), (('ACDE',), [0.03224305947452534, 8]), (('ABCD',), [0.032241627723842516, 9])]"
Teacher6 Simple_depth2 recursive independent simplicity_prior "[(('BE',), [0.27726341592396642, 3]), (('ABCDE',), [0.027827208846247738, 31]), (('ACDE',), [0.093775214984181579, 1]), (('ABCD',), [0.093775214984181579, 1])]"
Teacher6 Simple_depth3 recursive independent simplicity_prior "[(('BE',), [0.034290000258812153, 3]), (('ABCDE',), [0.028456102041809723, 31]), (('ACDE',), [0.043552292604438041, 2]), (('ABCD',), [0.043552292604438048, 1])]"
Teacher6 Simple_depth4 recursive independent simplicity_prior "[(('BE',), [0.03417955125426568, 3]), (('ABCDE',), [0.028614699987297106, 31]), (('ACDE',), [0.085169317316831972, 1]), (('ABCD',), [0.085169317316831972, 1])]"
Teacher6 Simple_depth5 recursive independent simplicity_prior "[(('BE',), [0.034167717671144938, 3]), (('ABCDE',), [0.028635321683000314, 31]), (('ACDE',), [0.042436749792686031, 2]), (('ABCD',), [0.042436749792686045, 1])]"
Teacher6 Complex_depth2 recursive dependent simplicity_prior "[(('BE',), [0.034107991855799019, 10]), (('ABCDE',), [0.028273211595360236, 31]), (('ACDE',), [0.065074057918861145, 1]), (('ABCD',), [0.032320358058027347, 1])]"
Teacher6 unorderedAnd recursive dependent simplicity_prior "[(('BE',), [0.032366182278211045, 1]), (('ABCDE',), [0.25805750878979689, 24]), (('ACDE',), [0.032258064513129923, 8]), (('ABCD',), [0.99999999999999933, 1])]"
Teacher6 Simple_depth2 recursive dependent simplicity_prior "[(('BE',), [0.27726341592396642, 3]), (('ABCDE',), [0.029975871142324303, 31]), (('ACDE',), [0.064792547367171494, 1]), (('ABCD',), [0.032289206023586876, 1])]"
Teacher6 Simple_depth3 recursive dependent simplicity_prior "[(('BE',), [0.034290000258812153, 3]), (('ABCDE',), [0.029934485231198481, 31]), (('ACDE',), [0.064792627387505866, 1]), (('ABCD',), [0.032289206023582796, 1])]"
Teacher6 Simple_depth4 recursive dependent simplicity_prior "[(('BE',), [0.03417955125426568, 3]), (('ABCDE',), [0.029924981686740581, 31]), (('ACDE',), [0.064792630217865257, 1]), (('ABCD',), [0.032289206023582748, 1])]"
Teacher6 Simple_depth5 recursive dependent simplicity_prior "[(('BE',), [0.034167717671144938, 3]), (('ABCDE',), [0.029924117327192044, 31]), (('ACDE',), [0.064792630287871897, 1]), (('ABCD',), [0.032289206023582748, 1])]"
Teacher7 Complex_depth2 non-recursive independent uniform_prior "[(('BE',), [0.033965076993422542, 3]), (('ACD',), [0.1341600256502469, 5]), (('ABE',), [0.031114986153105689, 11]), (('ABCDE',), [0.029718543333718556, 31]), (('ABDE',), [0.24042466017947287, 23])]"
Teacher7 unorderedAnd non-recursive independent uniform_prior "[(('BE',), [0.15472878930224801, 1]), (('ACD',), [0.17462783285002428, 10]), (('ABE',), [0.16653126868719806, 2]), (('ABCDE',), [0.022850211319189989, 31]), (('ABDE',), [0.093337433583620122, 5])]"
Teacher7 Simple_depth2 non-recursive independent uniform_prior "[(('BE',), [0.036548019806344798, 10]), (('ACD',), [0.14619207922537925, 3]), (('ABE',), [0.17325282027061176, 12]), (('ABCDE',), [0.023561231231495255, 31]), (('ABDE',), [0.20376476921142306, 23])]"
Teacher7 Simple_depth3 non-recursive independent uniform_prior "[(('BE',), [0.27793290813391275, 3]), (('ACD',), [0.27793290813391275, 3]), (('ABE',), [0.37281691459406385, 11]), (('ABCDE',), [0.027221659772903938, 31]), (('ABDE',), [0.23097514309959363, 23])]"
Teacher7 Simple_depth4 non-recursive independent uniform_prior "[(('BE',), [0.034106656744362744, 3]), (('ACD',), [0.23874659721053909, 4]), (('ABE',), [0.031575521618121119, 13]), (('ABCDE',), [0.028115211362523349, 31]), (('ABDE',), [0.089233905720580126, 23])]"
Teacher7 Simple_depth5 non-recursive independent uniform_prior "[(('BE',), [0.034015786487891976, 10]), (('ACD',), [0.23811050541524395, 3]), (('ABE',), [0.09494408691241675, 11]), (('ABCDE',), [0.02825865322218013, 31]), (('ABDE',), [0.089712632866768727, 23])]"
Teacher7 Complex_depth2 non-recursive dependent uniform_prior "[(('BE',), [0.033965076993422542, 3]), (('ACD',), [0.032227867465158107, 9]), (('ABE',), [0.026434100213241423, 19]), (('ABCDE',), [0.026056872803949766, 31]), (('ABDE',), [0.052121315545089031, 29])]"
Teacher7 unorderedAnd non-recursive dependent uniform_prior "[(('BE',), [0.15472878930224801, 1]), (('ACD',), [0.02012464333082593, 24]), (('ABE',), [0.033865892262068868, 18]), (('ABCDE',), [0.012690348121514289, 31]), (('ABDE',), [0.026189882670139938, 22])]"
Teacher7 Simple_depth2 non-recursive dependent uniform_prior "[(('BE',), [0.036548019806344798, 10]), (('ACD',), [0.028823085285697287, 15]), (('ABE',), [0.081294547340463333, 19]), (('ABCDE',), [0.012030612436983234, 31]), (('ABDE',), [0.024094888247257525, 29])]"
Teacher7 Simple_depth3 non-recursive dependent uniform_prior "[(('BE',), [0.27793290813391275, 3]), (('ACD',), [0.034540293633945271, 9]), (('ABE',), [0.048690919492857518, 19]), (('ABCDE',), [0.01185022295436897, 31]), (('ABDE',), [0.023793183454422787, 29])]"
Teacher7 Simple_depth4 non-recursive dependent uniform_prior "[(('BE',), [0.034106656744362744, 3]), (('ACD',), [0.035739338294185928, 9]), (('ABE',), [0.10564149588007059, 19]), (('ABCDE',), [0.011534535215288143, 31]), (('ABDE',), [0.02319887460410892, 29])]"
Teacher7 Simple_depth5 non-recursive dependent uniform_prior "[(('BE',), [0.034015786487891976, 10]), (('ACD',), [0.035915405617402515, 9]), (('ABE',), [0.053606311839022897, 22]), (('ABCDE',), [0.011469766099155657, 31]), (('ABDE',), [0.023078024364557029, 29])]"
Teacher7 Complex_depth2 non-recursive independent simplicity_prior "[(('BE',), [0.17055907959959041, 3]), (('ACD',), [0.17055907959959041, 3]), (('ABE',), [0.27536355952625619, 14]), (('ABCDE',), [0.028724778737138627, 31]), (('ABDE',), [0.087671063424453105, 28])]"
Teacher7 unorderedAnd non-recursive independent simplicity_prior "[(('BE',), [0.040748750514006463, 1]), (('ACD',), [0.031270798483791017, 14]), (('ABE',), [0.039125557287935327, 2]), (('ABCDE',), [0.031263932272260535, 31]), (('ABDE',), [0.032753090353789073, 6])]"
Teacher7 Simple_depth2 non-recursive independent simplicity_prior "[(('BE',), [0.035682844272099876, 10]), (('ACD',), [0.21409706563259934, 4]), (('ABE',), [0.17941536097219946, 16]), (('ABCDE',), [0.025672021158626202, 31]), (('ABDE',), [0.081651123159912159, 28])]"
Teacher7 Simple_depth3 non-recursive independent simplicity_prior "[(('BE',), [0.03473326491450434, 10]), (('ACD',), [0.17366632457252176, 5]), (('ABE',), [0.092873362602997139, 11]), (('ABCDE',), [0.027449534401806377, 31]), (('ABDE',), [0.23103866147028881, 23])]"
Teacher7 Simple_depth4 non-recursive independent simplicity_prior "[(('BE',), [0.24085414239794328, 4]), (('ACD',), [0.24085414239794328, 4]), (('ABE',), [0.093794068012760801, 20]), (('ABCDE',), [0.027916072863661864, 31]), (('ABDE',), [0.20552350466115871, 23])]"
Teacher7 Simple_depth5 non-recursive independent simplicity_prior "[(('BE',), [0.034366212543583741, 10]), (('ACD',), [0.24056348780508624, 3]), (('ABE',), [0.31309113076358758, 13]), (('ABCDE',), [0.027985206136014466, 31]), (('ABDE',), [0.14720514713280089, 23])]"
Teacher7 Complex_depth2 non-recursive dependent simplicity_prior "[(('BE',), [0.17055907959959041, 3]), (('ACD',), [0.031629724130044126, 15]), (('ABE',), [0.073193250362103474, 22]), (('ABCDE',), [0.023928245244045319, 31]), (('ABDE',), [0.047866394270815814, 29])]"
Teacher7 unorderedAnd non-recursive dependent simplicity_prior "[(('BE',), [0.040748750514006463, 1]), (('ACD',), [0.011964101308537254, 14]), (('ABE',), [0.19913798645594649, 2]), (('ABCDE',), [0.0021669453725702411, 31]), (('ABDE',), [0.020775183230641467, 7])]"
Teacher7 Simple_depth2 non-recursive dependent simplicity_prior "[(('BE',), [0.035682844272099876, 10]), (('ACD',), [0.028125341050364558, 17]), (('ABE',), [0.11678996040573303, 19]), (('ABCDE',), [0.018635351305577291, 31]), (('ABDE',), [0.037291460228899592, 29])]"
Teacher7 Simple_depth3 non-recursive dependent simplicity_prior "[(('BE',), [0.03473326491450434, 10]), (('ACD',), [0.030614817815260806, 15]), (('ABE',), [0.061248984785407877, 19]), (('ABCDE',), [0.018539776432045754, 31]), (('ABDE',), [0.037126910605662693, 29])]"
Teacher7 Simple_depth4 non-recursive dependent simplicity_prior "[(('BE',), [0.24085414239794328, 4]), (('ACD',), [0.03113969606408246, 15]), (('ABE',), [0.020800438749763492, 21]), (('ABCDE',), [0.01843137080835661, 31]), (('ABDE',), [0.036924830286820004, 29])]"
Teacher7 Simple_depth5 non-recursive dependent simplicity_prior "[(('BE',), [0.034366212543583741, 10]), (('ACD',), [0.031208023666267404, 15]), (('ABE',), [0.020860228081272508, 19]), (('ABCDE',), [0.018412338319359012, 31]), (('ABDE',), [0.036889675313932842, 29])]"
Teacher7 Complex_depth2 recursive independent uniform_prior "[(('BE',), [0.033965076993422542, 3]), (('ACD',), [0.1677000320628087, 4]), (('ABE',), [0.031114986153105696, 11]), (('ABCDE',), [0.029718543333718563, 31]), (('ABDE',), [0.24042466017947287, 23])]"
Teacher7 unorderedAnd recursive independent uniform_prior "[(('BE',), [0.1547287893022479, 1]), (('ACD',), [0.14968099958573516, 11]), (('ABE',), [0.16653126868719809, 2]), (('ABCDE',), [0.02285021131919, 31]), (('ABDE',), [0.062224955722413412, 5])]"
Teacher7 Simple_depth2 recursive independent uniform_prior "[(('BE',), [0.036548019806344791, 10]), (('ACD',), [0.14619207922537922, 3]), (('ABE',), [0.11550188018040784, 12]), (('ABCDE',), [0.023561231231495249, 31]), (('ABDE',), [0.050941192302855764, 23])]"
Teacher7 Simple_depth3 recursive independent uniform_prior "[(('BE',), [0.034741613516739087, 3]), (('ACD',), [0.24319129461717354, 4]), (('ABE',), [0.093204228648515949, 11]), (('ABCDE',), [0.027221659772903938, 31]), (('ABDE',), [0.23097514309959363, 23])]"
Teacher7 Simple_depth4 recursive independent uniform_prior "[(('BE',), [0.03410665674436273, 7]), (('ACD',), [0.10231997023308817, 8]), (('ABE',), [0.031575521618121119, 11]), (('ABCDE',), [0.028115211362523346, 31]), (('ABDE',), [0.089233905720580139, 23])]"
Teacher7 Simple_depth5 recursive independent uniform_prior "[(('BE',), [0.034015786487891983, 10]), (('ACD',), [0.20409471892735198, 4]), (('ABE',), [0.094944086912416792, 11]), (('ABCDE',), [0.028258653222180144, 31]), (('ABDE',), [0.05980842191117914, 29])]"
Teacher7 Complex_depth2 recursive dependent uniform_prior "[(('BE',), [0.033965076993422542, 3]), (('ACD',), [0.031819432569923228, 15]), (('ABE',), [0.025812789581189936, 25]), (('ABCDE',), [0.025808046739251207, 31]), (('ABDE',), [0.12904016885210212, 25])]"
Teacher7 unorderedAnd recursive dependent uniform_prior "[(('BE',), [0.1547287893022479, 1]), (('ACD',), [0.011955609386667442, 24]), (('ABE',), [0.011173873743380995, 18]), (('ABCDE',), [0.044683395395609699, 26]), (('ABDE',), [0.15639188386515876, 18])]"
Teacher7 Simple_depth2 recursive dependent uniform_prior "[(('BE',), [0.036548019806344791, 10]), (('ACD',), [0.02673862133981297, 15]), (('ABE',), [0.034599188338630911, 25]), (('ABCDE',), [0.011533089915394406, 31]), (('ABDE',), [0.080731636102969351, 24])]"
Teacher7 Simple_depth3 recursive dependent uniform_prior "[(('BE',), [0.034741613516739087, 3]), (('ACD',), [0.032458020547012884, 9]), (('ABE',), [0.034484428260383601, 25]), (('ABCDE',), [0.011532980968140687, 31]), (('ABDE',), [0.057665454355083898, 24])]"
Teacher7 Simple_depth4 recursive dependent uniform_prior "[(('BE',), [0.03410665674436273, 7]), (('ACD',), [0.033773338892311239, 9]), (('ABE',), [0.011466127427123137, 27]), (('ABCDE',), [0.011532898733022774, 31]), (('ABDE',), [0.06919854522231407, 26])]"
Teacher7 Simple_depth5 recursive dependent uniform_prior "[(('BE',), [0.034015786487891983, 10]), (('ACD',), [0.033967939136353743, 9]), (('ABE',), [0.034379263980113955, 25]), (('ABCDE',), [0.011532880387012315, 31]), (('ABDE',), [0.023066181740489897, 30])]"
Teacher7 Complex_depth2 recursive independent simplicity_prior "[(('BE',), [0.034107991855799019, 10]), (('ACD',), [0.13784116350771231, 3]), (('ABE',), [0.091346767633557771, 20]), (('ABCDE',), [0.028258382244874383, 31]), (('ABDE',), [0.086761470155878317, 28])]"
Teacher7 unorderedAnd recursive independent simplicity_prior "[(('BE',), [0.032366182278211045, 1]), (('ACD',), [0.032241268770298953, 14]), (('ABE',), [0.032364363443514961, 2]), (('ABCDE',), [0.032241259401545236, 31]), (('ABDE',), [0.032272474251894105, 6])]"
Teacher7 Simple_depth2 recursive independent simplicity_prior "[(('BE',), [0.27726341592396642, 3]), (('ACD',), [0.27726341592396642, 3]), (('ABE',), [0.1540299563441801, 11]), (('ABCDE',), [0.027827208846247738, 31]), (('ABDE',), [0.23146226501957251, 23])]"
Teacher7 Simple_depth3 recursive independent simplicity_prior "[(('BE',), [0.034290000258812153, 3]), (('ACD',), [0.13716000103524856, 7]), (('ABE',), [0.37396619547229842, 11]), (('ABCDE',), [0.028456102041809723, 31]), (('ABDE',), [0.23615311520651863, 23])]"
Teacher7 Simple_depth4 recursive independent simplicity_prior "[(('BE',), [0.03417955125426568, 3]), (('ACD',), [0.23925685877985969, 4]), (('ABE',), [0.21891843353202933, 16]), (('ABCDE',), [0.028614699987297106, 31]), (('ABDE',), [0.23749082946398065, 23])]"
Teacher7 Simple_depth5 recursive independent simplicity_prior "[(('BE',), [0.034167717671144938, 3]), (('ACD',), [0.23917402369801449, 4]), (('ABE',), [0.375463703060811, 11]), (('ABCDE',), [0.028635321683000314, 31]), (('ABDE',), [0.23768573430165724, 23])]"
Teacher7 Complex_depth2 recursive dependent simplicity_prior "[(('BE',), [0.034107991855799019, 10]), (('ACD',), [0.029582236946302295, 17]), (('ABE',), [0.095900510785112997, 25]), (('ABCDE',), [0.2580553705329906, 24]), (('ABDE',), [0.48387096748027353, 17])]"
Teacher7 unorderedAnd recursive dependent simplicity_prior "[(('BE',), [0.032366182278211045, 1]), (('ACD',), [0.032257188601641895, 14]), (('ABE',), [0.064516129058789978, 1]), (('ABCDE',), [0.99999999999999933, 1]), (('ABDE',), [0.99999999999999933, 1])]"
Teacher7 Simple_depth2 recursive dependent simplicity_prior "[(('BE',), [0.27726341592396642, 3]), (('ACD',), [0.030350125838284274, 17]), (('ABE',), [0.096336116831608115, 25]), (('ABCDE',), [0.25805994329314369, 24]), (('ABDE',), [0.48387096761110465, 17])]"
Teacher7 Simple_depth3 recursive dependent simplicity_prior "[(('BE',), [0.034290000258812153, 3]), (('ACD',), [0.030402532294265532, 17]), (('ABE',), [0.096336116449587894, 25]), (('ABCDE',), [0.25805994329314369, 24]), (('ABDE',), [0.48387096761110465, 17])]"
Teacher7 Simple_depth4 recursive dependent simplicity_prior "[(('BE',), [0.03417955125426568, 3]), (('ACD',), [0.030408973291920487, 17]), (('ABE',), [0.096336116421638307, 25]), (('ABCDE',), [0.25805994329314369, 24]), (('ABDE',), [0.48387096761110465, 17])]"
Teacher7 Simple_depth5 recursive dependent simplicity_prior "[(('BE',), [0.034167717671144938, 3]), (('ACD',), [0.030409407216973747, 17]), (('ABE',), [0.096336116420596668, 25]), (('ABCDE',), [0.25805994329314369, 24]), (('ABDE',), [0.48387096761110465, 17])]"
Teacher8 Complex_depth2 non-recursive independent uniform_prior "[(('BE',), [0.033965076993422542, 3])]"
Teacher8 unorderedAnd non-recursive independent uniform_prior "[(('BE',), [0.15472878930224801, 1])]"
Teacher8 Simple_depth2 non-recursive independent uniform_prior "[(('BE',), [0.036548019806344798, 10])]"
Teacher8 Simple_depth3 non-recursive independent uniform_prior "[(('BE',), [0.27793290813391275, 3])]"
Teacher8 Simple_depth4 non-recursive independent uniform_prior "[(('BE',), [0.034106656744362744, 3])]"
Teacher8 Simple_depth5 non-recursive independent uniform_prior "[(('BE',), [0.034015786487891976, 10])]"
Teacher8 Complex_depth2 non-recursive dependent uniform_prior "[(('BE',), [0.033965076993422542, 3])]"
Teacher8 unorderedAnd non-recursive dependent uniform_prior "[(('BE',), [0.15472878930224801, 1])]"
Teacher8 Simple_depth2 non-recursive dependent uniform_prior "[(('BE',), [0.036548019806344798, 10])]"
Teacher8 Simple_depth3 non-recursive dependent uniform_prior "[(('BE',), [0.27793290813391275, 3])]"
Teacher8 Simple_depth4 non-recursive dependent uniform_prior "[(('BE',), [0.034106656744362744, 3])]"
Teacher8 Simple_depth5 non-recursive dependent uniform_prior "[(('BE',), [0.034015786487891976, 10])]"
Teacher8 Complex_depth2 non-recursive independent simplicity_prior "[(('BE',), [0.17055907959959041, 3])]"
Teacher8 unorderedAnd non-recursive independent simplicity_prior "[(('BE',), [0.040748750514006463, 1])]"
Teacher8 Simple_depth2 non-recursive independent simplicity_prior "[(('BE',), [0.035682844272099876, 10])]"
Teacher8 Simple_depth3 non-recursive independent simplicity_prior "[(('BE',), [0.03473326491450434, 10])]"
Teacher8 Simple_depth4 non-recursive independent simplicity_prior "[(('BE',), [0.24085414239794328, 4])]"
Teacher8 Simple_depth5 non-recursive independent simplicity_prior "[(('BE',), [0.034366212543583741, 10])]"
Teacher8 Complex_depth2 non-recursive dependent simplicity_prior "[(('BE',), [0.17055907959959041, 3])]"
Teacher8 unorderedAnd non-recursive dependent simplicity_prior "[(('BE',), [0.040748750514006463, 1])]"
Teacher8 Simple_depth2 non-recursive dependent simplicity_prior "[(('BE',), [0.035682844272099876, 10])]"
Teacher8 Simple_depth3 non-recursive dependent simplicity_prior "[(('BE',), [0.03473326491450434, 10])]"
Teacher8 Simple_depth4 non-recursive dependent simplicity_prior "[(('BE',), [0.24085414239794328, 4])]"
Teacher8 Simple_depth5 non-recursive dependent simplicity_prior "[(('BE',), [0.034366212543583741, 10])]"
Teacher8 Complex_depth2 recursive independent uniform_prior "[(('BE',), [0.033965076993422542, 3])]"
Teacher8 unorderedAnd recursive independent uniform_prior "[(('BE',), [0.1547287893022479, 1])]"
Teacher8 Simple_depth2 recursive independent uniform_prior "[(('BE',), [0.036548019806344791, 10])]"
Teacher8 Simple_depth3 recursive independent uniform_prior "[(('BE',), [0.034741613516739087, 3])]"
Teacher8 Simple_depth4 recursive independent uniform_prior "[(('BE',), [0.03410665674436273, 7])]"
Teacher8 Simple_depth5 recursive independent uniform_prior "[(('BE',), [0.034015786487891983, 10])]"
Teacher8 Complex_depth2 recursive dependent uniform_prior "[(('BE',), [0.033965076993422542, 3])]"
Teacher8 unorderedAnd recursive dependent uniform_prior "[(('BE',), [0.1547287893022479, 1])]"
Teacher8 Simple_depth2 recursive dependent uniform_prior "[(('BE',), [0.036548019806344791, 10])]"
Teacher8 Simple_depth3 recursive dependent uniform_prior "[(('BE',), [0.034741613516739087, 3])]"
Teacher8 Simple_depth4 recursive dependent uniform_prior "[(('BE',), [0.03410665674436273, 7])]"
Teacher8 Simple_depth5 recursive dependent uniform_prior "[(('BE',), [0.034015786487891983, 10])]"
Teacher8 Complex_depth2 recursive independent simplicity_prior "[(('BE',), [0.034107991855799019, 10])]"
Teacher8 unorderedAnd recursive independent simplicity_prior "[(('BE',), [0.032366182278211045, 1])]"
